Compound,119_1(raw),119_2(raw),119_3(raw),119_4(raw),119_5(raw),119_6(raw),173_1(raw),173_2(raw),173_3(raw),173_4(raw),173_5(raw),173_6(raw),212_1(raw),212_2(raw),212_3(raw),212_4(raw),212_5(raw),212_6(raw),232_1(raw),232_2(raw),232_3(raw),232_4(raw),232_5(raw),232_6(raw),281_1(raw),281_2(raw),281_3(raw),281_4(raw),281_5(raw),281_6(raw),293_1(raw),293_2(raw),293_3(raw),293_4(raw),293_5(raw),293_6(raw),318_1(raw),318_2(raw),318_3(raw),318_4(raw),318_5(raw),318_6(raw),345_1(raw),345_2(raw),345_3(raw),345_4(raw),345_5(raw),345_6(raw),346_1(raw),346_2(raw),346_3(raw),346_4(raw),346_5(raw),346_6(raw),372_1(raw),372_2(raw),372_3(raw),372_4(raw),372_5(raw),372_6(raw),374_1(raw),374_2(raw),374_3(raw),374_4(raw),374_5(raw),374_6(raw),440_1(raw),440_2(raw),440_3(raw),440_4(raw),440_5(raw),440_6(raw),639_1(raw),639_2(raw),639_3(raw),639_4(raw),639_5(raw),639_6(raw),649_1(raw),649_2(raw),649_3(raw),649_4(raw),649_5(raw),H37Rv_1(raw),H37Rv_2(raw),H37Rv_3(raw),H37Rv_4(raw),H37Rv_5(raw),H37Rv_6(raw),Mass
565.1588@13.277149,0.137741047,0.088705234,0.116804408,0.096969697,0.126721763,822.3074334,0.121763085,1121.060053,0.121212121,0.121763085,0.136088154,0.145454545,0.094214876,0.127823691,0.100826446,1717.892566,0.098071625,0.084297521,2361.371914,2552.319554,2600.727274,3785.3708,2750.32507,2050.264454,1011.792834,3883.341601,0.073829201,0.073278237,3043.570226,1377.796146,0.18677686,0.186225895,0.560330579,0.160330579,0.252892562,0.300826446,0.088705234,1457.17576,0.104132231,0.153719008,1200.972448,0.127272727,3331.818178,0.302479339,0.201652893,5770.532227,0.205509642,3067.916253,0.093112948,2912.030858,1496.62424,1672.978514,3871.611566,1673.212122,1910.976303,8050.760341,2584.685948,3057.723975,4407.057868,1885.953173,0.102479339,0.079889807,0.085950413,0.082093664,0.078787879,0.105785124,0.157575758,0.13553719,0.15261708,0.121763085,0.113498623,0.188980716,0.231955923,0.077134986,0.187327824,0.124517906,0.172451791,0.211019284,0.139393939,0.242975207,0.183471074,0.280440771,3771.721215,0.278787879,0.216528926,0.171349862,0.205509642,0.177410468,0.177410468,565.1588
426.1164@0.623001,2204.545457,1654.79614,2467.843532,2044.315152,818.4958672,3860.548738,5251.154804,7720.636898,5328.121203,4600.696404,5586.55481,15972.36359,5337.55537,14976.97405,2447.360324,10261.0744,1360.645725,1930.497528,8002.006657,1195.870521,2520.859505,4775.863362,1715.570248,1708.839662,1836.372997,4273.888708,1824.614874,439.0831961,6980.231354,2558.52342,13682.33888,14580.55645,39485.93557,9293.08102,18686.73719,31250.15204,1258.283744,16189.05678,2370.049578,3485.732225,3220.476573,4428.327263,25007.6446,17012.64794,7862.244645,31155.59006,10990.03913,11460.83471,1953.044084,5097.443534,3205.703026,2303.536641,13388.67767,2004.654546,6463.101911,16912.72068,8345.404952,8920.276057,12036.68324,7338.674949,2834.168599,2118.757571,3940.654535,5293.563642,3026.478796,11266.22149,2448.569704,11352.73057,1181.408816,1597.409912,0.453994492,1972.391733,8661.466121,2503.107431,4788.661165,1306.192834,8775.036933,18491.19782,15432.58177,28082.58847,6196.368582,35177.64899,14875.56365,7532.290915,1669.004962,5543.853435,5048.755375,2008.818729,0.709641872,426.1164
604.0969@2.628011,3888.84298,0.266115702,0.350413224,1930.084849,1748.760329,0.251239668,3569.850126,3050.986219,3283.75757,4502.555357,4999.878778,5025.45453,0.282644628,1706.318451,3063.309082,973.5399471,1244.528921,1165.66612,3085.22977,4745.055087,3850.314051,1377.269422,6049.851242,2642.849025,592.2611551,7261.215432,0.221487603,1736.474382,2194.446265,2262.639122,0.56033058,1633.201099,1.680991737,0.480991737,2339.761984,7654.829745,4549.868862,1901.597248,3285.371888,5148.357016,6999.366366,2843.654539,0.61983471,11292.76364,9245.180185,0.733884297,2592.504134,6659.750413,4533.11076,15287.84134,7311.545445,2196.033611,1337.231403,6273.066669,5009.728912,6592.353727,9917.79338,14164.59673,6576.512422,8572.421509,923.9537204,0.239669421,0.257851239,0.246280992,0.236363637,0.317355372,5310.775772,10240.78346,9626.322321,4023.417618,6862.126747,11396.2931,6050.338296,2980.341589,10794.01655,11274.4738,3686.329484,5883.639676,2082.545449,2634.58017,8840.003287,0.841322313,0.836363637,4867.357579,5456.528935,5602.283738,4649.86116,3656.074925,0.532231404,604.0969
292.0669@8.523086,0.137741047,0.088705234,0.116804408,0.096969697,0.126721763,0.083746556,0.121763085,0.103581267,0.121212121,0.121763085,0.136088154,0.145454545,0.094214876,0.127823691,0.100826446,0.096418733,0.098071625,0.084297521,0.069421488,0.079889807,0.08815427,0.114600551,0.08815427,0.095316804,0.053443526,0.15261708,0.073829201,0.073278237,0.066115702,0.093663912,0.18677686,0.186225895,0.560330579,0.160330579,0.252892562,0.300826446,0.088705234,0.131680441,0.104132231,0.153719008,0.112947658,0.127272727,0.20661157,0.302479339,0.201652893,0.244628099,0.205509642,0.208815427,0.093112948,3046.922319,0.115151515,0.099724518,0.123966942,0.096969697,0.124517906,0.12892562,0.168044077,0.18677686,0.104683196,0.14600551,0.102479339,0.079889807,0.085950413,0.082093664,0.078787879,0.105785124,0.157575758,0.13553719,0.15261708,0.121763085,0.113498623,0.188980716,4843.239672,1880.628094,2865.366396,3172.218173,0.172451791,0.211019284,0.139393939,0.242975207,0.183471074,0.280440771,0.278787879,9069.52728,12016.05622,10820.05839,13412.58679,5063.472167,6459.869961,292.0669
614.2525@4.927031,0.137741047,0.088705234,0.116804408,0.096969697,0.126721763,0.083746556,0.121763085,0.103581267,0.121212121,0.121763085,0.136088154,0.145454545,0.094214876,0.127823691,0.100826446,0.096418733,0.098071625,0.084297521,1857.371911,1067.008262,1529.38843,0.114600551,1960.815428,1547.468313,0.053443526,0.15261708,0.073829201,0.073278237,0.066115702,0.093663912,0.18677686,1643.071072,8259.272734,1799.710749,4165.646281,5728.036358,906.2126705,0.131680441,0.104132231,2172.664459,1204.925616,1294.745452,0.20661157,0.302479339,0.201652893,0.244628099,0.205509642,0.208815427,0.093112948,2513.555927,0.115151515,0.099724518,0.123966942,0.096969697,5262.624779,5833.755379,7125.572997,12025.0678,2810.115713,4813.071637,0.102479339,0.079889807,0.085950413,0.082093664,0.078787879,0.105785124,2964.945463,1776.214875,2453.014327,2198.4325,1843.671632,5176.937734,0.231955923,0.077134986,0.187327824,0.124517906,0.172451791,0.211019284,0.139393939,0.242975207,0.183471074,0.280440771,0.278787879,0.278787879,0.216528926,0.171349862,0.205509642,0.177410468,0.177410468,614.2525
655.2812@2.8440084,0.137741047,0.088705234,0.116804408,0.096969697,0.126721763,0.083746556,0.121763085,0.103581267,0.121212121,0.121763085,0.136088154,0.145454545,0.094214876,0.127823691,0.100826446,0.096418733,0.098071625,0.084297521,1629.114059,5478.363625,4139.988982,0.114600551,4839.052343,3963.749294,0.053443526,0.15261708,0.073829201,654.6677694,0.066115702,0.093663912,0.18677686,0.186225895,0.560330579,0.160330579,0.252892562,0.300826446,0.088705234,0.131680441,0.104132231,0.153719008,0.112947658,0.127272727,0.20661157,0.302479339,0.201652893,0.244628099,0.205509642,0.208815427,2854.749873,0.213774105,3541.139389,1814.188431,0.123966942,3687.951516,0.124517906,0.12892562,0.168044077,0.18677686,0.104683196,0.14600551,0.102479339,0.079889807,0.085950413,0.082093664,0.078787879,0.105785124,0.157575758,0.13553719,0.15261708,0.121763085,0.113498623,0.188980716,0.231955923,0.077134986,0.187327824,0.124517906,0.172451791,0.211019284,0.139393939,0.242975207,0.183471074,0.280440771,0.278787879,0.278787879,0.216528926,0.171349862,0.205509642,0.177410468,0.177410468,655.2812
471.1584@3.1130161,0.137741047,0.088705234,0.116804408,0.096969697,0.126721763,0.083746556,1072.36749,911.2044058,906.6666651,1272.180712,1177.162532,1704.581813,0.094214876,0.127823691,0.100826446,0.096418733,0.098071625,0.084297521,1921.864474,2104.137737,1698.556474,2151.625345,2155.195593,1573.871068,0.053443526,1545.705786,0.073829201,0.073278237,962.5123897,0.093663912,0.18677686,0.186225895,0.560330579,0.160330579,0.252892562,0.300826446,3291.407708,2927.914606,3360.659491,4194.991728,6078.05232,3808.38181,0.20661157,0.302479339,0.201652893,0.244628099,0.205509642,0.208815427,1079.737745,3431.074385,1623.52121,1531.668872,1454.752064,1636.751516,1862.787874,5638.433065,3983.484845,4815.667781,4338.490375,3064.509649,0.102479339,0.079889807,0.085950413,0.082093664,0.078787879,0.105785124,1759.64849,2663.576858,2969.012674,1163.080988,1544.148766,2809.576305,1860.286502,677.630852,1885.079893,1965.141592,0.172451791,0.211019284,0.139393939,0.242975207,0.183471074,0.280440771,0.278787879,0.278787879,0.216528926,0.171349862,0.205509642,0.177410468,0.177410468,471.1584
599.3676@2.5610104,0.137741047,0.088705234,0.116804408,0.096969697,0.126721763,0.083746556,0.121763085,0.103581267,0.121212121,0.121763085,0.136088154,0.145454545,0.094214876,1811.772996,1810.641317,2476.129482,1355.055643,1347.748766,3536.40002,3357.768588,3855.162536,2147.499725,5296.396696,4736.959208,802.2407688,3586.196146,1352.329475,2178.488708,1444.033047,2281.371905,0.18677686,0.186225895,0.560330579,0.160330579,0.252892562,0.300826446,1157.071072,0.131680441,2079.416521,3263.915697,2853.848475,1949.309087,2216.1157,0.302479339,1877.79174,0.244628099,2158.67328,0.208815427,2174.00111,5994.653452,2771.23636,2368.257853,0.123966942,2348.315152,0.124517906,0.12892562,0.168044077,0.18677686,0.104683196,0.14600551,1181.176861,808.1652876,893.626444,942.845731,0.078787879,0.105785124,5801.466682,5190.532228,6582.679895,3964.118995,4569.681559,10329.11899,5849.464466,1812.903576,5630.13775,4200.487041,2917.366948,3007.235816,0.139393939,0.242975207,0.183471074,0.280440771,0.278787879,7388.157581,6593.522326,5346.972444,6737.633613,5021.780707,5007.58787,599.3676
503.0172@2.6670122,5195.041329,2703.646827,3834.338301,3827.781819,4028.484846,0.167493112,2591.361975,2331.407158,2065.33333,2531.819826,3378.116247,3973.672715,0.188429752,2962.058392,4191.153707,0.192837466,4706.359212,2574.867779,1035.282651,1007.410466,1015.889807,0.229201102,992.6170802,923.6198308,0.106887052,0.30523416,0.147658402,0.146556474,738.1156971,0.187327824,0.37355372,0.37245179,1.120661158,0.320661158,0.505785124,0.601652892,2954.150408,0.263360882,2748.778502,2578.175202,2983.738281,2214.418177,0.41322314,0.604958678,0.403305786,0.489256198,0.411019284,0.417630854,0.186225896,0.42754821,0.23030303,0.199449036,0.247933884,0.193939394,0.249035812,3530.241327,0.336088154,0.37355372,1651.4821,0.29201102,3981.834717,2565.661152,0.171900826,1718.795043,2353.630309,2526.783472,0.315151516,0.27107438,0.30523416,0.24352617,0.226997246,0.377961432,0.463911846,0.154269972,0.374655648,0.249035812,0.344903582,0.422038568,0.278787878,0.485950414,0.366942148,0.560881542,0.557575758,0.557575758,0.433057852,0.342699724,0.411019284,0.354820936,0.354820936,503.0172
374.1072@2.5610106,0.137741047,0.088705234,0.116804408,0.096969697,0.126721763,0.083746556,0.121763085,0.103581267,0.121212121,0.121763085,0.136088154,0.145454545,0.094214876,0.127823691,0.100826446,0.096418733,0.098071625,0.084297521,0.069421488,0.079889807,0.08815427,0.114600551,0.08815427,0.095316804,0.053443526,0.15261708,0.073829201,0.073278237,701.6198296,0.093663912,0.18677686,0.186225895,0.560330579,0.160330579,0.252892562,0.300826446,2390.872172,6880.961444,1696.314043,0.153719008,4171.608801,2116.290905,0.20661157,0.302479339,0.201652893,0.244628099,0.205509642,0.208815427,0.093112948,0.213774105,0.115151515,0.099724518,0.123966942,0.096969697,0.124517906,0.12892562,0.168044077,0.18677686,0.104683196,0.14600551,0.102479339,0.079889807,0.085950413,0.082093664,0.078787879,0.105785124,0.157575758,0.13553719,1950.446282,0.121763085,0.113498623,0.188980716,0.231955923,0.077134986,0.187327824,3054.424234,0.172451791,0.211019284,0.139393939,0.242975207,0.183471074,0.280440771,0.278787879,0.278787879,0.216528926,0.171349862,0.205509642,0.177410468,0.177410468,374.1072
492.1262@10.608103,0.137741047,0.088705234,0.116804408,0.096969697,0.126721763,0.083746556,0.121763085,0.103581267,0.121212121,0.121763085,0.136088154,0.145454545,0.094214876,0.127823691,0.100826446,0.096418733,0.098071625,0.084297521,0.069421488,0.079889807,0.08815427,0.114600551,0.08815427,0.095316804,0.053443526,0.15261708,0.073829201,0.073278237,0.066115702,0.093663912,0.18677686,0.186225895,0.560330579,0.160330579,0.252892562,0.300826446,0.088705234,0.131680441,0.104132231,0.153719008,0.112947658,0.127272727,0.20661157,0.302479339,0.201652893,0.244628099,0.205509642,0.208815427,0.093112948,0.213774105,0.115151515,0.099724518,0.123966942,0.096969697,0.124517906,0.12892562,0.168044077,0.18677686,0.104683196,0.14600551,0.102479339,0.079889807,0.085950413,0.082093664,0.078787879,0.105785124,0.157575758,0.13553719,0.15261708,0.121763085,0.113498623,0.188980716,0.231955923,0.077134986,0.187327824,0.124517906,0.172451791,0.211019284,0.139393939,0.242975207,0.183471074,0.280440771,0.278787879,13600.94546,3260.05951,2806.882089,3967.569148,3594.513492,2767.42589,492.1262
348.0252@9.801113,0.137741047,0.088705234,0.116804408,0.096969697,0.126721763,0.083746556,2428.56473,1804.799996,0.121212121,0.121763085,2410.529472,0.145454545,0.094214876,0.127823691,0.100826446,0.096418733,0.098071625,0.084297521,0.069421488,0.079889807,0.08815427,0.114600551,0.08815427,0.095316804,0.053443526,0.15261708,0.073829201,0.073278237,0.066115702,0.093663912,0.18677686,0.186225895,0.560330579,0.160330579,0.252892562,0.300826446,0.088705234,0.131680441,0.104132231,0.153719008,0.112947658,0.127272727,0.20661157,0.302479339,0.201652893,0.244628099,0.205509642,0.208815427,0.093112948,0.213774105,0.115151515,0.099724518,0.123966942,0.096969697,0.124517906,0.12892562,0.168044077,0.18677686,0.104683196,0.14600551,0.102479339,1508.479336,0.085950413,0.082093664,1390.448489,0.105785124,0.157575758,0.13553719,0.15261708,0.121763085,0.113498623,0.188980716,0.231955923,0.077134986,0.187327824,0.124517906,0.172451791,0.211019284,0.139393939,0.242975207,0.183471074,0.280440771,0.278787879,27117.97578,6511.674392,4781.860599,7906.983476,9104.172986,8763.544888,348.0252
210.0738@1.9660071,11739.11847,5278.671065,6521.657316,7798.012124,9100.776853,8216.709595,10167.09583,7995.127256,9275.515135,11159.95203,13245.59612,22475.34538,5022.500825,14175.39168,8640.221464,7363.498639,7439.419258,5663.360353,8763.352116,8261.564721,7686.170801,2877.390635,10265.47659,9672.74927,1644.296964,9616.707445,3415.560326,5844.159235,5185.057814,4664.556482,7751.23969,10626.60825,23891.37523,6927.082666,13264.97355,18078.4661,10010.82918,9476.514617,10114.0512,16081.1603,13530.79059,10274.34543,3723.140491,13461.84298,11796.69424,15492.54214,5689.534439,5645.116254,5258.646851,12021.58679,7339.527263,3715.336643,6116.528918,6125.187881,6065.267201,13632.46613,11538.41046,13284.50417,9499.267255,9593.292035,6382.618192,3123.292005,2537.084291,6507.482652,4008.49092,8324.125622,13938.8364,12942.58181,17169.87935,9297.220355,15413.6805,23637.70796,6971.899178,3961.884286,10681.99451,7077.971331,5752.646844,5566.899731,12881.11512,8769.947121,9923.583451,0.280440771,0.278787879,53476.25459,26014.65129,20151.08647,22863.97522,27264.44072,20467.13605,210.0738
419.1192@4.8770347,0.137741047,0.088705234,0.116804408,0.096969697,0.126721763,0.083746556,0.121763085,0.103581267,0.121212121,0.121763085,0.136088154,0.145454545,0.094214876,0.127823691,0.100826446,0.096418733,0.098071625,0.084297521,1636.472737,1507.121209,1776.396695,1587.676034,1592.77135,1445.574649,0.053443526,0.15261708,0.073829201,0.073278237,1445.619824,0.093663912,0.18677686,0.186225895,0.560330579,0.160330579,0.252892562,0.300826446,0.088705234,0.131680441,0.104132231,0.153719008,0.112947658,0.127272727,0.20661157,0.302479339,0.201652893,2955.596692,0.205509642,0.208815427,0.093112948,0.213774105,0.115151515,0.099724518,0.123966942,0.096969697,1057.530576,6065.950421,1426.358126,1519.242979,2817.757587,1340.622593,0.102479339,0.079889807,0.085950413,0.082093664,0.078787879,0.105785124,0.157575758,0.13553719,0.15261708,0.121763085,0.113498623,0.188980716,0.231955923,0.077134986,0.187327824,0.124517906,0.172451791,0.211019284,0.139393939,0.242975207,0.183471074,0.280440771,0.278787879,0.278787879,0.216528926,0.171349862,0.205509642,0.177410468,0.177410468,419.1192
678.1959@4.490022,0.137741047,0.088705234,0.116804408,0.096969697,0.126721763,0.083746556,0.121763085,0.103581267,0.121212121,0.121763085,0.136088154,0.145454545,0.094214876,0.127823691,0.100826446,0.096418733,0.098071625,0.084297521,0.069421488,0.079889807,0.08815427,0.114600551,0.08815427,0.095316804,0.053443526,0.15261708,0.073829201,0.073278237,0.066115702,0.093663912,3099.375215,3898.825338,12899.37026,1452.114054,6935.072728,12136.54214,0.088705234,0.131680441,0.104132231,0.153719008,0.112947658,0.127272727,0.20661157,0.302479339,0.201652893,0.244628099,0.205509642,0.208815427,0.093112948,1990.450692,0.115151515,0.099724518,0.123966942,0.096969697,0.124517906,0.12892562,0.168044077,0.18677686,0.104683196,0.14600551,0.102479339,0.079889807,0.085950413,0.082093664,0.078787879,0.105785124,0.157575758,0.13553719,0.15261708,0.121763085,0.113498623,0.188980716,0.231955923,0.077134986,0.187327824,0.124517906,0.172451791,0.211019284,0.139393939,0.242975207,0.183471074,0.280440771,0.278787879,0.278787879,0.216528926,1888.789529,2139.560883,0.177410468,0.177410468,678.1959
270.0849@8.558076,5416.391191,2113.845726,0.350413224,2419.200001,9474.225889,6246.655612,15218.19389,12402.61375,13307.39392,15076.82695,14041.71182,21291.19993,1732.140495,10295.81484,6033.656182,11494.94493,5851.933864,6462.500852,5262.14879,3951.909083,4376.595043,1964.826447,5194.842977,4234.353701,0.160330578,8041.699179,0.221487603,1459.702481,2830.214856,2696.584026,10954.27606,15734.22587,35027.94549,4112.639682,16628.19174,32869.19997,4061.457844,4781.843534,5477.876012,9362.256182,7706.870496,7494.581802,23532.6446,16355.66282,10093.93721,13973.40164,9478.515708,9648.52562,5508.74823,24504.28433,8638.666655,7550.741605,6934.834702,7492.07273,5917.339929,11043.25291,11360.61983,14639.57029,10614.03861,8010.15429,4809.970255,3582.818175,2411.854539,3648.817084,1728.44849,6631.140498,5911.612137,7300.981814,7182.465019,3029.830844,4030.449601,10841.44572,18646.70469,7460.033036,16593.12399,14708.55313,13033.73391,9975.936651,5927.448468,17729.17193,4465.50247,23399.13661,0.836363637,80584.75158,73017.88443,75557.9211,92247.113,33140.45283,41216.17734,270.0849
507.1524@3.6530218,0.137741047,0.088705234,0.116804408,0.096969697,0.126721763,0.083746556,0.121763085,0.103581267,0.121212121,0.121763085,0.136088154,0.145454545,0.094214876,0.127823691,0.100826446,0.096418733,0.098071625,0.084297521,2670.922329,2062.275478,2750.677687,0.114600551,3270.347108,2847.780153,0.053443526,0.15261708,0.073829201,0.073278237,0.066115702,0.093663912,2612.447941,0.186225895,0.560330579,0.160330579,4330.785124,6178.975201,1218.011568,0.131680441,1174.923962,2406.624789,1735.327818,1614.454542,0.20661157,0.302479339,0.201652893,0.244628099,0.205509642,0.208815427,0.093112948,0.213774105,0.115151515,0.099724518,0.123966942,0.096969697,3566.06831,5888.419842,6159.823687,7985.831426,3484.589545,4999.95869,0.102479339,0.079889807,0.085950413,0.082093664,0.078787879,0.105785124,3660.484858,3222.125618,0.15261708,2981.856189,2839.50855,0.188980716,0.231955923,0.077134986,0.187327824,0.124517906,0.172451791,0.211019284,0.139393939,0.242975207,0.183471074,0.280440771,0.278787879,0.278787879,0.216528926,0.171349862,0.205509642,0.177410468,0.177410468,507.1524
644.22@10.938111,0.137741047,0.088705234,0.116804408,0.096969697,909.8622583,637.4787843,0.121763085,0.103581267,0.121212121,0.121763085,0.136088154,0.145454545,665.8165287,1209.212117,0.100826446,3155.88155,0.098071625,0.084297521,478.0363664,0.079889807,0.08815427,0.114600551,0.08815427,0.095316804,0.053443526,0.15261708,0.073829201,0.073278237,0.066115702,0.093663912,0.18677686,0.186225895,0.560330579,0.160330579,0.252892562,0.300826446,0.088705234,0.131680441,0.104132231,0.153719008,0.112947658,0.127272727,0.20661157,0.302479339,0.201652893,2183.305784,0.205509642,0.208815427,0.093112948,0.213774105,0.115151515,0.099724518,0.123966942,0.096969697,0.124517906,0.12892562,0.168044077,0.18677686,0.104683196,0.14600551,0.102479339,0.079889807,0.085950413,0.082093664,0.078787879,0.105785124,0.157575758,0.13553719,0.15261708,0.121763085,0.113498623,0.188980716,0.231955923,0.077134986,0.187327824,1306.192834,0.172451791,0.211019284,0.139393939,0.242975207,0.183471074,13739.07381,0.278787879,0.278787879,0.216528926,0.171349862,0.205509642,0.177410468,0.177410468,644.22
296.9972@2.3600106,0.137741047,0.088705234,0.116804408,0.096969697,3507.151513,0.083746556,0.121763085,0.103581267,0.121212121,0.121763085,0.136088154,0.145454545,0.094214876,5446.311826,0.100826446,2775.702486,3145.5493,0.084297521,2284.522327,2814.517901,0.08815427,0.114600551,2353.719009,2684.311834,0.053443526,0.15261708,0.073829201,0.073278237,1598.214864,0.093663912,0.18677686,0.186225895,0.560330579,0.160330579,0.252892562,0.300826446,0.088705234,0.131680441,0.104132231,0.153719008,0.112947658,0.127272727,0.20661157,0.302479339,0.201652893,0.244628099,0.205509642,0.208815427,0.093112948,0.213774105,0.115151515,0.099724518,0.123966942,0.096969697,0.124517906,0.12892562,0.168044077,0.18677686,0.104683196,0.14600551,0.102479339,0.079889807,0.085950413,0.082093664,0.078787879,0.105785124,0.157575758,0.13553719,0.15261708,0.121763085,2723.399459,0.188980716,0.231955923,0.077134986,0.187327824,0.124517906,0.172451791,0.211019284,0.139393939,0.242975207,0.183471074,0.280440771,0.278787879,0.278787879,0.216528926,0.171349862,0.205509642,0.177410468,0.177410468,296.9972
527.1849@2.613012,0.137741047,0.088705234,0.116804408,0.096969697,1845.068869,0.083746556,0.121763085,0.103581267,0.121212121,0.121763085,0.136088154,0.145454545,0.094214876,2076.112389,1245.206608,0.096418733,0.098071625,0.084297521,807.5801699,0.079889807,861.2672179,0.114600551,1362.953168,0.095316804,0.053443526,0.15261708,0.073829201,0.073278237,0.066115702,0.093663912,0.18677686,0.186225895,0.560330579,0.160330579,0.252892562,4580.684293,1445.008262,0.131680441,1166.489252,2421.228095,1875.834704,1462.109088,0.20661157,0.302479339,0.201652893,0.244628099,0.205509642,0.208815427,0.093112948,3058.46612,0.115151515,0.099724518,0.123966942,0.096969697,2397.965834,1989.838019,3909.041319,7124.790102,1150.258958,3253.440779,0.102479339,0.079889807,0.085950413,0.082093664,0.078787879,0.105785124,2216.618188,2145.553718,2957.871627,1831.438561,2071.576867,5326.2325,0.231955923,0.077134986,0.187327824,0.124517906,0.172451791,0.211019284,0.139393939,0.242975207,0.183471074,0.280440771,0.278787879,0.278787879,0.216528926,0.171349862,0.205509642,0.177410468,0.177410468,527.1849
